network_countrycode,network_localid,network_name,network_namespace,network_timezone,pollutant,samplingpoint_localid,samplingpoint_namespace,samplingpoint_x,samplingpoint_y,coordsys,station_code,station_localid,station_name,station_namespace,value_datetime_begin,value_datetime_end,value_datetime_inserted,value_datetime_updated,value_numeric,value_validity,value_verification,station_altitude,value_unit
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_11020003_6_48,ES.BDCA.AQD,-6.114490000000001,36.66086000000001,EPSG:4979,ES1620A,STA_ES1620A,CARTUJA,ES.BDCA.AQD,2021-12-04 21:00:00+01:00,2021-12-04 22:00:00+01:00,2021-12-04 21:56:54+01:00,2021-12-04 23:52:35+01:00,0.613,1,3,49,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_18087007_6_48,ES.BDCA.AQD,-3.61266,37.1961,EPSG:4979,ES1560A,STA_ES1560A,GRANADA - NORTE,ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:52:31+01:00,2021-12-05 04:58:13+01:00,1.058,1,3,689,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_03009006_6_48,ES.BDCA.AQD,-0.46694443999999996,38.70638888,EPSG:4979,ES1623A,STA_ES1623A,ALCOI - VERGE DELS LLIRIS,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:31:45+01:00,2021-12-04 15:54:13+01:00,0.1,1,3,534,mg/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_33044032_6_48,ES.BDCA.AQD,-5.8728,43.3727,EPSG:4979,ES1572A,STA_ES1572A,PURIFICACIÓN TOMÁS,ES.BDCA.AQD,2021-12-05 10:00:00+01:00,2021-12-05 11:00:00+01:00,2021-12-05 10:45:13+01:00,2021-12-05 11:49:28+01:00,0.56,1,3,276,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_29067005_6_48,ES.BDCA.AQD,-4.46553,36.729560000000006,EPSG:4979,ES1751A,STA_ES1751A,EL ATABAL,ES.BDCA.AQD,2021-12-04 17:00:00+01:00,2021-12-04 18:00:00+01:00,2021-12-04 17:56:58+01:00,2021-12-04 18:55:53+01:00,0.427,1,3,86,mg/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_33044032_6_48,ES.BDCA.AQD,-5.8728,43.3727,EPSG:4979,ES1572A,STA_ES1572A,PURIFICACIÓN TOMÁS,ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:49:27+01:00,2021-12-05 00:51:41+01:00,0.59,1,3,276,mg/m3
ES,NET_ES206A,CCAA Cantabria,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_39087004_6_48,ES.BDCA.AQD,-4.04278,43.3675,EPSG:4979,ES1037A,STA_ES1037A,BARREDA,ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:49:36+01:00,2021-12-05 02:50:27+01:00,0.1,1,3,18,mg/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_33004048_6_48,ES.BDCA.AQD,-5.9273,43.5792,EPSG:4979,ES1320A,STA_ES1320A,MATADERO,ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:51:15+01:00,2021-12-06 11:56:12+01:00,,-1,3,6,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46028001_6_48,ES.BDCA.AQD,-0.35916665999999997,39.78222222,EPSG:4979,ES2018A,STA_ES2018A,ALGAR DE PALÀNCIA,ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:51:24+01:00,2021-12-05 02:54:15+01:00,0.1,1,3,200,mg/m3
ES,NET_ES202A,CCAA Aragón,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_50008001_6_48,ES.BDCA.AQD,-1.14333,41.76278,EPSG:4979,ES1418A,STA_ES1418A,ALAGÓN,ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:51:41+01:00,2021-12-05 01:52:51+01:00,0.4,1,3,235,mg/m3
ES,NET_ES202A,CCAA Aragón,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_50008001_6_48,ES.BDCA.AQD,-1.14333,41.76278,EPSG:4979,ES1418A,STA_ES1418A,ALAGÓN,ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:54:36+01:00,2021-12-05 01:52:51+01:00,0.4,1,3,235,mg/m3
ES,NET_ES217A,CCAA La Rioja,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_26019001_6_48,ES.BDCA.AQD,-2.239,42.44,EPSG:4979,ES1779A,STA_ES1779A,ARRÚBAL,ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:55:10+01:00,2021-12-05 01:53:26+01:00,0.36,1,3,336,mg/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_36057026_6_48,ES.BDCA.AQD,-8.7111,42.2224,EPSG:4979,ES2063A,STA_ES2063A,LOPE DE VEGA,ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:54:23+01:00,2021-12-05 00:57:08+01:00,0.1,1,3,30,mg/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_33031030_6_48,ES.BDCA.AQD,-5.6897,43.30669999999999,EPSG:4979,ES0825A,STA_ES0825A,LA FELGUERA,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:32:15+01:00,2021-12-04 15:54:42+01:00,0.38,1,3,206,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_03014006_6_48,ES.BDCA.AQD,-0.4719444400000001,38.35944444,EPSG:4979,ES1635A,STA_ES1635A,ALACANT-EL PLÁ,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:33:51+01:00,2021-12-04 15:55:47+01:00,0.1,1,3,45,mg/m3
ES,NET_ES217A,CCAA La Rioja,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_26019001_6_48,ES.BDCA.AQD,-2.239,42.44,EPSG:4979,ES1779A,STA_ES1779A,ARRÚBAL,ES.BDCA.AQD,2021-12-04 21:00:00+01:00,2021-12-04 22:00:00+01:00,2021-12-04 21:56:37+01:00,2021-12-04 23:52:17+01:00,0.36,1,3,336,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46010001_6_48,ES.BDCA.AQD,-0.33666666,39.70527777,EPSG:4979,ES1911A,STA_ES1911A,ALBALAT DELS TARONGERS,ES.BDCA.AQD,2021-12-05 09:00:00+01:00,2021-12-05 10:00:00+01:00,2021-12-05 09:49:44+01:00,2021-12-05 10:44:55+01:00,0.1,1,3,320,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_43123005_6_48,ES.BDCA.AQD,1.120171923,41.150778895,EPSG:4979,ES1208A,STA_ES1208A,Reus (el Tallapedra),ES.BDCA.AQD,2021-12-04 13:00:00+01:00,2021-12-04 14:00:00+01:00,2021-12-04 15:56:47+01:00,2021-12-04 16:19:29+01:00,0.2,1,3,102,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_21041017_6_48,ES.BDCA.AQD,-6.924620000000001,37.27148,EPSG:4979,ES1658A,STA_ES1658A,CAMPUS DEL CARMEN,ES.BDCA.AQD,2021-12-04 13:00:00+01:00,2021-12-04 14:00:00+01:00,2021-12-04 15:56:50+01:00,2021-12-04 16:42:31+01:00,0.19,1,3,48,mg/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_01059009_6_48,ES.BDCA.AQD,-2.6677900000000005,42.85607,EPSG:4979,ES1492A,STA_ES1492A,TRES MARZO,ES.BDCA.AQD,2021-12-06 09:00:00+01:00,2021-12-06 10:00:00+01:00,2021-12-06 09:45:56+01:00,2021-12-06 11:52:45+01:00,,-1,3,518,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_12032001_6_48,ES.BDCA.AQD,-0.065,39.89222222,EPSG:4979,ES1688A,STA_ES1688A,BURRIANA,ES.BDCA.AQD,2021-12-05 04:00:00+01:00,2021-12-05 05:00:00+01:00,2021-12-05 04:54:17+01:00,2021-12-05 05:50:43+01:00,0.1,1,3,37,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_03009006_6_48,ES.BDCA.AQD,-0.46694443999999996,38.70638888,EPSG:4979,ES1623A,STA_ES1623A,ALCOI - VERGE DELS LLIRIS,ES.BDCA.AQD,2021-12-05 09:00:00+01:00,2021-12-05 10:00:00+01:00,2021-12-05 09:49:43+01:00,2021-12-05 10:44:55+01:00,0.1,1,3,534,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_41091018_6_48,ES.BDCA.AQD,-5.97963,37.34718999999998,EPSG:4979,ES1638A,STA_ES1638A,BERMEJALES,ES.BDCA.AQD,2021-12-05 02:00:00+01:00,2021-12-05 03:00:00+01:00,2021-12-05 02:48:59+01:00,2021-12-05 03:44:42+01:00,0.387,1,3,26,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_17079003_6_48,ES.BDCA.AQD,2.816547298,41.976385750999995,EPSG:4979,ES1999A,STA_ES1999A,Girona (Escola de Música),ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:51:26+01:00,2021-12-05 04:57:29+01:00,0.5,1,3,73,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_08279011_6_48,ES.BDCA.AQD,2.007401267,41.556115398,EPSG:4979,ES1018A,STA_ES1018A,Terrassa (Pare Alegre),ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:51:30+01:00,2021-12-05 04:57:30+01:00,0.2,1,3,261,mg/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_28005002_6_48,ES.BDCA.AQD,-3.377949,40.479327999999995,EPSG:4979,ES1563A,STA_ES1563A,ALCALÁ DE HENARES,ES.BDCA.AQD,2021-12-05 01:00:00+01:00,2021-12-05 02:00:00+01:00,2021-12-05 03:51:39+01:00,+01:00,0.7,1,3,589,mg/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_28005002_6_48,ES.BDCA.AQD,-3.377949,40.479327999999995,EPSG:4979,ES1563A,STA_ES1563A,ALCALÁ DE HENARES,ES.BDCA.AQD,2021-12-05 02:00:00+01:00,2021-12-05 03:00:00+01:00,2021-12-05 03:51:39+01:00,+01:00,0.7,1,3,589,mg/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_28005002_6_48,ES.BDCA.AQD,-3.377949,40.479327999999995,EPSG:4979,ES1563A,STA_ES1563A,ALCALÁ DE HENARES,ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:51:39+01:00,2021-12-05 04:57:38+01:00,0.7,1,3,589,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_08019044_6_48,ES.BDCA.AQD,2.153385124,41.398743250999985,EPSG:4979,ES1480A,STA_ES1480A,Barcelona (Gràcia - Sant Gervasi),ES.BDCA.AQD,2021-12-05 03:00:00+01:00,2021-12-05 04:00:00+01:00,2021-12-05 03:51:47+01:00,2021-12-05 04:57:45+01:00,0.2,1,3,57,mg/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_20055001_6_48,ES.BDCA.AQD,-2.4904,43.0642,EPSG:4979,ES1442A,STA_ES1442A,ARRASATE,ES.BDCA.AQD,2021-12-04 21:00:00+01:00,2021-12-04 22:00:00+01:00,2021-12-04 21:56:30+01:00,2021-12-04 23:52:09+01:00,0.21,1,3,218,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_25120001_6_48,ES.BDCA.AQD,0.6157258970000001,41.615794867,EPSG:4979,ES1225A,STA_ES1225A,Lleida (Irurita - Pius XII),ES.BDCA.AQD,2021-12-04 21:00:00+01:00,2021-12-04 22:00:00+01:00,2021-12-04 21:57:07+01:00,2021-12-04 22:50:56+01:00,0.2,1,3,220,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46250047_6_48,ES.BDCA.AQD,-0.34277777,39.4575,EPSG:4979,ES1912A,STA_ES1912A,VALÈNCIA - AVD. FRANCIA,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:31:19+01:00,2021-12-04 15:53:46+01:00,0.1,1,3,7,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_03105001_6_48,ES.BDCA.AQD,-1.06472222,38.45166666,EPSG:4979,ES1913A,STA_ES1913A,EL PINÓS,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:31:42+01:00,2021-12-04 15:54:11+01:00,0.1,1,3,642,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_18140001_6_48,ES.BDCA.AQD,-3.5173,36.74312,EPSG:4979,ES1370A,STA_ES1370A,MOTRIL,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:31:46+01:00,2021-12-04 16:13:22+01:00,0.423,1,3,50,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_03105001_6_48,ES.BDCA.AQD,-1.06472222,38.45166666,EPSG:4979,ES1913A,STA_ES1913A,EL PINÓS,ES.BDCA.AQD,2021-12-05 16:00:00+01:00,2021-12-05 17:00:00+01:00,2021-12-05 16:49:14+01:00,2021-12-05 17:45:15+01:00,0.1,1,3,642,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_18140001_6_48,ES.BDCA.AQD,-3.5173,36.74312,EPSG:4979,ES1370A,STA_ES1370A,MOTRIL,ES.BDCA.AQD,2021-12-05 16:00:00+01:00,2021-12-05 17:00:00+01:00,2021-12-05 16:49:25+01:00,2021-12-05 17:45:26+01:00,0.343,1,3,50,mg/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_36024001_6_48,ES.BDCA.AQD,-8.1071,42.656299999999995,EPSG:4979,ES2084A,STA_ES2084A,LALÍN,ES.BDCA.AQD,2021-12-04 23:00:00+01:00,2021-12-05 00:00:00+01:00,2021-12-04 23:54:46+01:00,2021-12-05 00:57:37+01:00,0.1,1,3,600,mg/m3
ES,NET_ES021A,Ayto Zaragoza,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_50297036_6_48,ES.BDCA.AQD,-0.89361,41.635279999999995,EPSG:4979,ES1641A,STA_ES1641A,RENOVALES,ES.BDCA.AQD,2021-12-05 02:00:00+01:00,2021-12-05 03:00:00+01:00,2021-12-05 02:50:53+01:00,2021-12-05 03:45:54+01:00,0.11,1,3,220,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_12032001_6_48,ES.BDCA.AQD,-0.065,39.89222222,EPSG:4979,ES1688A,STA_ES1688A,BURRIANA,ES.BDCA.AQD,2021-12-05 02:00:00+01:00,2021-12-05 03:00:00+01:00,2021-12-05 02:51:45+01:00,2021-12-06 11:54:53+01:00,,-1,3,37,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46017002_6_48,ES.BDCA.AQD,-0.4577777699999999,39.14999999999999,EPSG:4979,ES1617A,STA_ES1617A,ALZIRA,ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:54:39+01:00,2021-12-05 02:55:07+01:00,0.1,1,3,60,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_17079003_6_48,ES.BDCA.AQD,2.816547298,41.976385750999995,EPSG:4979,ES1999A,STA_ES1999A,Girona (Escola de Música),ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:55:03+01:00,2021-12-05 01:53:20+01:00,0.7,1,3,73,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_08279011_6_48,ES.BDCA.AQD,2.007401267,41.556115398,EPSG:4979,ES1018A,STA_ES1018A,Terrassa (Pare Alegre),ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:55:05+01:00,2021-12-05 01:53:22+01:00,0.2,1,3,261,mg/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_28005002_6_48,ES.BDCA.AQD,-3.377949,40.479327999999995,EPSG:4979,ES1563A,STA_ES1563A,ALCALÁ DE HENARES,ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:55:11+01:00,2021-12-05 01:53:27+01:00,0.7,1,3,589,mg/m3
ES,NET_ES204A,CCAA Islas Baleares,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_07040002_6_48,ES.BDCA.AQD,2.6558300000000004,39.57007999999999,EPSG:4979,ES1610A,STA_ES1610A,FONERS,ES.BDCA.AQD,2021-12-04 19:00:00+01:00,2021-12-04 20:00:00+01:00,2021-12-04 19:49:57+01:00,2021-12-04 20:46:26+01:00,0.3,1,3,23,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_11004007_6_48,ES.BDCA.AQD,-5.45343,36.13622999999999,EPSG:4979,ES1664A,STA_ES1664A,ALGECIRAS EPS,ES.BDCA.AQD,2021-12-04 19:00:00+01:00,2021-12-04 20:00:00+01:00,2021-12-04 19:51:04+01:00,2021-12-04 20:48:30+01:00,0.623,1,3,24,mg/m3
ES,NET_ES209A,CCAA Cataluña,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_08019044_6_48,ES.BDCA.AQD,2.153385124,41.398743250999985,EPSG:4979,ES1480A,STA_ES1480A,Barcelona (Gràcia - Sant Gervasi),ES.BDCA.AQD,2021-12-04 21:00:00+01:00,2021-12-04 22:00:00+01:00,2021-12-04 21:56:46+01:00,2021-12-04 22:50:31+01:00,0.2,1,3,57,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_18087007_6_48,ES.BDCA.AQD,-3.61266,37.1961,EPSG:4979,ES1560A,STA_ES1560A,GRANADA - NORTE,ES.BDCA.AQD,2021-12-04 21:00:00+01:00,2021-12-04 22:00:00+01:00,2021-12-04 21:58:03+01:00,2021-12-04 22:51:19+01:00,1.651,1,3,689,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_03014006_6_48,ES.BDCA.AQD,-0.4719444400000001,38.35944444,EPSG:4979,ES1635A,STA_ES1635A,ALACANT-EL PLÁ,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 17:00:40+01:00,2021-12-04 17:54:38+01:00,0.1,1,3,45,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_04902001_6_48,ES.BDCA.AQD,-2.81097,36.76972,EPSG:4979,ES1549A,STA_ES1549A,EL EJIDO,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 17:00:45+01:00,2021-12-04 17:54:46+01:00,0.245,1,3,97,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_11004007_6_48,ES.BDCA.AQD,-5.45343,36.13622999999999,EPSG:4979,ES1664A,STA_ES1664A,ALGECIRAS EPS,ES.BDCA.AQD,2021-12-05 16:00:00+01:00,2021-12-05 17:00:00+01:00,2021-12-05 16:52:03+01:00,2021-12-05 17:48:53+01:00,0.593,1,3,24,mg/m3
ES,NET_ES215A,CCAA Navarra,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_31201015_6_48,ES.BDCA.AQD,-1.6428000000000003,42.80799999999999,EPSG:4979,ES2108A,STA_ES2108A,FELISA MUNARRIZ,ES.BDCA.AQD,2021-12-05 13:00:00+01:00,2021-12-05 14:00:00+01:00,2021-12-05 13:54:00+01:00,2021-12-05 14:57:04+01:00,0.7,1,3,444,mg/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_36057026_6_48,ES.BDCA.AQD,-8.7111,42.2224,EPSG:4979,ES2063A,STA_ES2063A,LOPE DE VEGA,ES.BDCA.AQD,2021-12-06 00:00:00+01:00,2021-12-06 01:00:00+01:00,2021-12-06 00:56:55+01:00,2021-12-06 01:57:09+01:00,0.1,1,3,30,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_46077006_6_48,ES.BDCA.AQD,-0.78388888,39.42722221999999,EPSG:4979,ES1886A,STA_ES1886A,BUÑOL CEMEX,ES.BDCA.AQD,2021-12-05 20:00:00+01:00,2021-12-05 21:00:00+01:00,2021-12-05 20:55:18+01:00,2021-12-06 11:58:00+01:00,,-1,3,400,mg/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_12028001_6_48,ES.BDCA.AQD,0.07277777,40.06222222,EPSG:4979,ES1687A,STA_ES1687A,BENICASSIM,ES.BDCA.AQD,2021-12-05 20:00:00+01:00,2021-12-05 21:00:00+01:00,2021-12-05 20:55:30+01:00,2021-12-05 21:54:00+01:00,0.1,1,3,50,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_29067009_6_48,ES.BDCA.AQD,-4.35573,36.726099999999995,EPSG:4979,ES2107A,STA_ES2107A,MÁLAGA-ESTE,ES.BDCA.AQD,2021-12-06 09:00:00+01:00,2021-12-06 10:00:00+01:00,2021-12-06 09:57:20+01:00,2021-12-06 11:08:21+01:00,0.346,1,3,39,mg/m3
ES,NET_ES218A,CA Ceuta,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_51001001_6_48,ES.BDCA.AQD,-5.3147,35.892999999999994,EPSG:4979,ES2100A,STA_ES2100A,PUERTO ESPAÑA,ES.BDCA.AQD,2021-12-06 09:00:00+01:00,2021-12-06 10:00:00+01:00,2021-12-06 09:57:27+01:00,2021-12-06 11:08:44+01:00,0.21,1,3,1,mg/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_33024024_6_48,ES.BDCA.AQD,-5.6989,43.5388,EPSG:4979,ES1271A,STA_ES1271A,ARGENTINA,ES.BDCA.AQD,2021-12-04 19:00:00+01:00,2021-12-04 20:00:00+01:00,2021-12-04 19:49:57+01:00,2021-12-04 20:46:20+01:00,1.1,1,3,19,mg/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_41091018_6_48,ES.BDCA.AQD,-5.97963,37.34718999999998,EPSG:4979,ES1638A,STA_ES1638A,BERMEJALES,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:31:32+01:00,2021-12-04 16:12:53+01:00,0.009,1,3,26,mg/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,CO,SP_01059009_6_48,ES.BDCA.AQD,-2.6677900000000005,42.85607,EPSG:4979,ES1492A,STA_ES1492A,TRES MARZO,ES.BDCA.AQD,2021-12-04 12:00:00+01:00,2021-12-04 13:00:00+01:00,2021-12-04 15:31:48+01:00,2021-12-04 16:39:23+01:00,0.37,1,3,518,mg/m3
