network_countrycode,network_localid,network_name,network_namespace,network_timezone,pollutant,samplingpoint_localid,samplingpoint_namespace,samplingpoint_x,samplingpoint_y,coordsys,station_code,station_localid,station_name,station_namespace,value_datetime_begin,value_datetime_end,value_datetime_inserted,value_datetime_updated,value_numeric,value_validity,value_verification,station_altitude,value_unit
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_28180001_9_49,ES.BDCA.AQD,-3.2766,40.1672,EPSG:4979,ES1811A,STA_ES1811A,VILLAREJO DE SALVANES,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:12:57+01:00,2021-12-04 16:39:10+01:00,13,1,3,761,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38038025_9_46,ES.BDCA.AQD,-16.271836,28.456659999999985,EPSG:4979,ES2020A,STA_ES2020A,GARCÍA ESCÁMEZ-STA CRUZ DE TF,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:13:02+01:00,2021-12-04 16:39:13+01:00,25,1,3,119,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_28180001_9_49,ES.BDCA.AQD,-3.2766,40.1672,EPSG:4979,ES1811A,STA_ES1811A,VILLAREJO DE SALVANES,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:48:38+01:00,2021-12-06 01:50:11+01:00,9,1,3,761,ug/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_33024031_9_49,ES.BDCA.AQD,-5.670700000000001,43.51659999999999,EPSG:4979,ES1974A,STA_ES1974A,MONTEVIL,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:13:21+01:00,2021-12-04 16:58:29+01:00,6,1,3,51,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_28016001_9_49,ES.BDCA.AQD,-3.4679,40.909,EPSG:4979,ES1802A,STA_ES1802A,EL ATAZAR,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:12:52+01:00,2021-12-04 16:39:07+01:00,15,1,3,995,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_28047002_9_49,ES.BDCA.AQD,-4.01425,40.63389999999999,EPSG:4979,ES1803A,STA_ES1803A,COLLADO VILLALBA,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:13:15+01:00,2021-12-04 16:39:19+01:00,9,1,3,873,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_28016001_9_49,ES.BDCA.AQD,-3.4679,40.909,EPSG:4979,ES1802A,STA_ES1802A,EL ATAZAR,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:48:32+01:00,2021-12-05 23:48:15+01:00,3,1,3,995,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_35017003_9_49,ES.BDCA.AQD,-13.860830000000002,28.49838,EPSG:4979,ES1978A,STA_ES1978A,CASA PALACIO-PUERTO DEL ROSARIO,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:13:05+01:00,2021-12-04 16:39:14+01:00,14,1,3,23,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38038024_9_49,ES.BDCA.AQD,-16.27675,28.455374999999993,EPSG:4979,ES2003A,STA_ES2003A,TENA ARTIGAS-STA CRUZ DE TENERIFE,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:48:00+01:00,2021-12-05 23:47:54+01:00,7,1,3,169,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_28120001_9_49,ES.BDCA.AQD,-3.9611999999999994,40.825100000000006,EPSG:4979,ES2093A,STA_ES2093A,PUERTO DE COTOS,ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:57:46+01:00,2021-12-06 12:00:02+01:00,,-1,3,1200,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_30016020_9_A,ES.BDCA.AQD,-0.97527777,37.60305554999999,EPSG:4979,ES1921A,STA_ES1921A,MOMPEAN,ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:58:05+01:00,2021-12-05 01:56:04+01:00,16,1,3,10,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_28047002_9_49,ES.BDCA.AQD,-4.01425,40.63389999999999,EPSG:4979,ES1803A,STA_ES1803A,COLLADO VILLALBA,ES.BDCA.AQD,2021-12-05 07:00:00+01:00,2021-12-05 08:00:00+01:00,2021-12-05 07:52:32+01:00,2021-12-05 08:49:10+01:00,3,1,3,873,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_28047002_9_49,ES.BDCA.AQD,-4.01425,40.63389999999999,EPSG:4979,ES1803A,STA_ES1803A,COLLADO VILLALBA,ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:51:16+01:00,2021-12-05 01:49:24+01:00,3,1,3,873,ug/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_33066004_9_49,ES.BDCA.AQD,-5.8027999999999995,43.401499999999984,EPSG:4979,ES2051A,STA_ES2051A,LUGONES INSTITUTO,ES.BDCA.AQD,2021-12-06 10:00:00+01:00,2021-12-06 11:00:00+01:00,2021-12-06 11:02:13+01:00,2021-12-06 11:59:17+01:00,,-1,3,170,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_46250048_9_46,ES.BDCA.AQD,-0.4083,39.481099999999984,EPSG:4979,ES1926A,STA_ES1926A,VALÈNCIA - MOLÍ DEL SOL,ES.BDCA.AQD,2021-12-05 00:00:00+01:00,2021-12-05 01:00:00+01:00,2021-12-05 00:51:27+01:00,2021-12-05 02:49:46+01:00,6,1,3,11,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_35004002_9_49,ES.BDCA.AQD,-13.555856,28.967870000000005,EPSG:4979,ES1955A,STA_ES1955A,CIUDAD DEPORTIVA-ARRECIFE,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:48:14+01:00,2021-12-05 23:48:00+01:00,6,1,3,22,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_46077006_9_46,ES.BDCA.AQD,-0.78388888,39.42722221999999,EPSG:4979,ES1886A,STA_ES1886A,BUÑOL CEMEX,ES.BDCA.AQD,2021-12-05 01:00:00+01:00,2021-12-05 02:00:00+01:00,2021-12-05 01:53:25+01:00,2021-12-06 11:57:22+01:00,,-1,3,400,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38038022_9_46,ES.BDCA.AQD,-16.278776,28.45815999999999,EPSG:4979,ES1975A,STA_ES1975A,DEPÓSITO TRISTÁN-STA CRUZ DE TF,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:12:48+01:00,2021-12-04 16:39:04+01:00,23,1,3,200,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_46102002_9_46,ES.BDCA.AQD,-0.44722222,39.48111111,EPSG:4979,ES1181A,STA_ES1181A,QUART DE POBLET,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:13:01+01:00,2021-12-04 16:39:13+01:00,1,1,3,41,ug/m3
ES,NET_ES207A,CCAA Cast. la Mancha,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_13071016_9_49,ES.BDCA.AQD,-4.1083,38.680699999999995,EPSG:4979,ES1277A,STA_ES1277A,INSTITUTO Nº 3,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:12:46+01:00,2021-12-04 16:39:02+01:00,3,1,3,675,ug/m3
ES,NET_ES207A,CCAA Cast. la Mancha,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_13071016_9_49,ES.BDCA.AQD,-4.1083,38.680699999999995,EPSG:4979,ES1277A,STA_ES1277A,INSTITUTO Nº 3,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:48:22+01:00,2021-12-05 23:48:06+01:00,12,1,3,675,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_12040010_9_46,ES.BDCA.AQD,0.010555550000000002,39.98194443999999,EPSG:4979,ES1445A,STA_ES1445A,CASTELLÓ-GRAU,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:12:52+01:00,2021-12-04 16:39:07+01:00,5,1,3,10,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_46220010_9_46,ES.BDCA.AQD,-0.26583333,39.63416666,EPSG:4979,ES1884A,STA_ES1884A,SAGUNT CEA,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:13:18+01:00,2021-12-04 16:39:20+01:00,1,1,3,3,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38006002_9_46,ES.BDCA.AQD,-16.653023,28.072549999999993,EPSG:4979,ES1767A,STA_ES1767A,BUZANADA,ES.BDCA.AQD,2021-12-05 01:00:00+01:00,2021-12-05 02:00:00+01:00,2021-12-05 01:53:25+01:00,2021-12-05 02:56:01+01:00,16,1,3,308,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38017002_9_46,ES.BDCA.AQD,-16.559855,28.080007,EPSG:4979,ES1761A,STA_ES1761A,SAN ISIDRO,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:13:40+01:00,2021-12-04 16:39:30+01:00,18,1,3,235,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_46028001_9_46,ES.BDCA.AQD,-0.35916665999999997,39.78222222,EPSG:4979,ES2018A,STA_ES2018A,ALGAR DE PALÀNCIA,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:13:41+01:00,2021-12-04 16:58:45+01:00,1,1,3,200,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_27038004_9_49,ES.BDCA.AQD,-7.449444439999999,42.71527777,EPSG:4979,ES1175A,STA_ES1175A,SUR,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:49:46+01:00,2021-12-05 13:49:29+01:00,5,1,3,600,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38017001_9_46,ES.BDCA.AQD,-16.536049,28.047331999999997,EPSG:4979,ES1762A,STA_ES1762A,MÉDANO,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:49:18+01:00,2021-12-05 12:45:25+01:00,8,1,3,12,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_46250048_9_46,ES.BDCA.AQD,-0.4083,39.481099999999984,EPSG:4979,ES1926A,STA_ES1926A,VALÈNCIA - MOLÍ DEL SOL,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:13:31+01:00,2021-12-04 16:39:26+01:00,3,1,3,11,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_12009007_9_46,ES.BDCA.AQD,-0.05638888000000001,39.94527776999999,EPSG:4979,ES1877A,STA_ES1877A,ALMASSORA-C. P. OCHANDO,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:50:07+01:00,2021-12-05 12:48:26+01:00,1,1,3,27,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_15055003_9_49,ES.BDCA.AQD,-8.150200000000002,43.5197,EPSG:4979,ES2039A,STA_ES2039A,XUBIA (MEGASA),ES.BDCA.AQD,2021-12-05 07:00:00+01:00,2021-12-05 08:00:00+01:00,2021-12-05 07:59:58+01:00,2021-12-05 09:58:28+01:00,18,1,3,20,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_36057019_9_49,ES.BDCA.AQD,-8.7421,42.219,EPSG:4979,ES1137A,STA_ES1137A,ARENAL,ES.BDCA.AQD,2021-12-05 07:00:00+01:00,2021-12-05 08:00:00+01:00,2021-12-05 08:00:25+01:00,2021-12-05 08:58:50+01:00,5,1,3,53,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38038010_9_49,ES.BDCA.AQD,-16.261895,28.462173000000003,EPSG:4979,ES1131A,STA_ES1131A,TOME CANO,ES.BDCA.AQD,2021-12-05 07:00:00+01:00,2021-12-05 08:00:00+01:00,2021-12-05 08:00:29+01:00,2021-12-05 08:58:58+01:00,3,1,3,67,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_32039001_9_49,ES.BDCA.AQD,-7.4089,42.0616,EPSG:4979,ES2014A,STA_ES2014A,LAZA,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 02:52:26+01:00,2021-12-06 03:55:56+01:00,4,1,3,760,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_46256001_9_46,ES.BDCA.AQD,-0.62555555,39.56472221999999,EPSG:4979,ES2019A,STA_ES2019A,VILAMARXANT,ES.BDCA.AQD,2021-12-05 16:00:00+01:00,2021-12-05 17:00:00+01:00,2021-12-05 16:58:46+01:00,2021-12-06 11:59:13+01:00,,-1,3,510,ug/m3
ES,NET_ES216A,CCAA País Vasco,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_01059012_9_49,ES.BDCA.AQD,-2.66138888,42.84361111,EPSG:4979,ES1673A,STA_ES1673A,LOS HERRAN,ES.BDCA.AQD,2021-12-04 14:00:00+01:00,2021-12-04 15:00:00+01:00,2021-12-04 16:13:23+01:00,2021-12-04 16:58:30+01:00,5,1,3,50,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38038023_9_49,ES.BDCA.AQD,-16.26333,28.457953999999987,EPSG:4979,ES2000A,STA_ES2000A,PISCINA MUNICIPAL-STA CRUZ DE TF,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:51:28+01:00,2021-12-06 11:57:54+01:00,,-1,3,68,ug/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_33024025_9_49,ES.BDCA.AQD,-5.673499999999999,43.52989999999999,EPSG:4979,ES1272A,STA_ES1272A,CONSTITUCIÓN,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:49:40+01:00,2021-12-05 13:49:22+01:00,4,1,3,29,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_12140002_9_46,ES.BDCA.AQD,-0.60333333,39.93055555,EPSG:4979,ES1691A,STA_ES1691A,VIVER,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:49:47+01:00,2021-12-05 12:46:54+01:00,1,1,3,616,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38009001_9_49,ES.BDCA.AQD,-17.771554,28.645396,EPSG:4979,ES1956A,STA_ES1956A,SAN ANTONIO-BREÑA BAJA,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:49:42+01:00,2021-12-05 12:46:22+01:00,7,1,3,208,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_27902001_9_47,ES.BDCA.AQD,-7.378900000000001,43.6694,EPSG:4979,ES1961A,STA_ES1961A,BURELA,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:49:41+01:00,2021-12-05 13:49:22+01:00,9,1,3,173,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_03066003_9_46,ES.BDCA.AQD,-0.80333333,38.45472221999999,EPSG:4979,ES1914A,STA_ES1914A,ELDA-LACY,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:50:04+01:00,2021-12-05 12:48:20+01:00,3,1,3,355,ug/m3
ES,NET_ES207A,CCAA Cast. la Mancha,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_02003001_9_49,ES.BDCA.AQD,-1.8521,38.9793,EPSG:4979,ES1535A,STA_ES1535A,ALBACETE,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:49:48+01:00,2021-12-05 12:47:08+01:00,5,1,3,686,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38006001_9_46,ES.BDCA.AQD,-16.655913,28.007738,EPSG:4979,ES1768A,STA_ES1768A,GALLETAS,ES.BDCA.AQD,2021-12-04 20:00:00+01:00,2021-12-04 21:00:00+01:00,2021-12-04 20:50:29+01:00,2021-12-04 21:58:19+01:00,11,1,3,3,ug/m3
ES,NET_ES201A,CCAA Andalucía,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_11031001_9_49,ES.BDCA.AQD,-6.20307,36.46059000000001,EPSG:4979,ES1593A,STA_ES1593A,SAN FERNANDO,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 02:53:05+01:00,2021-12-06 12:00:15+01:00,,-1,3,35,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_28171001_9_49,ES.BDCA.AQD,-4.2752,40.2479,EPSG:4979,ES1810A,STA_ES1810A,VILLA DEL PRADO,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 16:59:38+01:00,2021-12-04 17:52:50+01:00,2,1,3,469,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_36038010_9_49,ES.BDCA.AQD,-8.643995,42.425932,EPSG:4979,ES2061A,STA_ES2061A,CAMPOLONGO,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 02:52:16+01:00,2021-12-06 03:55:43+01:00,19,1,3,15,ug/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_33004052_9_49,ES.BDCA.AQD,-5.9583,43.570499999999996,EPSG:4979,ES2054A,STA_ES2054A,SALINAS,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 02:52:17+01:00,2021-12-06 04:56:35+01:00,1,1,3,8,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_30016020_9_A,ES.BDCA.AQD,-0.97527777,37.60305554999999,EPSG:4979,ES1921A,STA_ES1921A,MOMPEAN,ES.BDCA.AQD,2021-12-06 02:00:00+01:00,2021-12-06 03:00:00+01:00,2021-12-06 02:53:08+01:00,2021-12-06 03:56:25+01:00,16,1,3,10,ug/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_33031030_9_49,ES.BDCA.AQD,-5.6897,43.30669999999999,EPSG:4979,ES0825A,STA_ES0825A,LA FELGUERA,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:50:05+01:00,2021-12-05 13:49:51+01:00,2,1,3,206,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_15030027_9_49,ES.BDCA.AQD,-8.4092,43.3828,EPSG:4979,ES1957A,STA_ES1957A,TORRE DE HÉRCULES,ES.BDCA.AQD,2021-12-05 22:00:00+01:00,2021-12-05 23:00:00+01:00,2021-12-05 22:50:39+01:00,2021-12-05 23:50:16+01:00,18,1,3,25,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_46250048_9_46,ES.BDCA.AQD,-0.4083,39.481099999999984,EPSG:4979,ES1926A,STA_ES1926A,VALÈNCIA - MOLÍ DEL SOL,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:49:17+01:00,2021-12-05 12:45:24+01:00,5,1,3,11,ug/m3
ES,NET_ES210A,CCAA Com. Valenciana,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_12032001_9_46,ES.BDCA.AQD,-0.065,39.89222222,EPSG:4979,ES1688A,STA_ES1688A,BURRIANA,ES.BDCA.AQD,2021-12-05 11:00:00+01:00,2021-12-05 12:00:00+01:00,2021-12-05 11:49:57+01:00,2021-12-05 12:47:53+01:00,1,1,3,37,ug/m3
ES,NET_ES213A,CCAA Madrid,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_28120001_9_49,ES.BDCA.AQD,-3.9611999999999994,40.825100000000006,EPSG:4979,ES2093A,STA_ES2093A,PUERTO DE COTOS,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 17:06:28+01:00,2021-12-04 17:57:36+01:00,1,1,3,1200,ug/m3
ES,NET_ES214A,CCAA Murcia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_30016020_9_A,ES.BDCA.AQD,-0.97527777,37.60305554999999,EPSG:4979,ES1921A,STA_ES1921A,MOMPEAN,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 17:06:56+01:00,2021-12-04 17:57:49+01:00,3,1,3,10,ug/m3
ES,NET_ES212A,CCAA Galicia,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_36038010_9_49,ES.BDCA.AQD,-8.643995,42.425932,EPSG:4979,ES2061A,STA_ES2061A,CAMPOLONGO,ES.BDCA.AQD,2021-12-06 10:00:00+01:00,2021-12-06 11:00:00+01:00,2021-12-06 11:03:17+01:00,2021-12-06 11:59:24+01:00,4.2,1,3,15,ug/m3
ES,NET_ES203A,CCAA Asturias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_33031030_9_49,ES.BDCA.AQD,-5.6897,43.30669999999999,EPSG:4979,ES0825A,STA_ES0825A,LA FELGUERA,ES.BDCA.AQD,2021-12-04 16:00:00+01:00,2021-12-04 17:00:00+01:00,2021-12-04 16:59:54+01:00,2021-12-04 18:51:56+01:00,2,1,3,206,ug/m3
ES,NET_ES205A,CCAA Islas Canarias,ES.BDCA.AQD,http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC,PM2.5,SP_38036002_9_49,ES.BDCA.AQD,-17.1181,28.090119999999988,EPSG:4979,ES2053A,STA_ES2053A,LAS GALANAS -SS GOMERA,ES.BDCA.AQD,2021-12-05 16:00:00+01:00,2021-12-05 17:00:00+01:00,2021-12-05 16:58:42+01:00,2021-12-05 17:53:04+01:00,5,1,3,49,ug/m3
